# num_greedy 30
58 ; 634.0 ; [21.04879079 18.42116324  8.82380104 18.62338961  8.0338998   6.16454383]
59 ; 634.0 ; [21.04879079 18.42116324  8.82380104 18.62338961  8.0338998   6.16454383]
60 ; 634.0 ; [21.04879079 18.42116324  8.82380104 18.62338961  8.0338998   6.16454383]
61 ; 642.0 ; [21.79169015 21.83236366  5.90388734 22.35628027 10.39143238 10.126525  ]
62 ; 642.0 ; [21.79169015 21.83236366  5.90388734 22.35628027 10.39143238 10.126525  ]
63 ; 642.0 ; [21.79169015 21.83236366  5.90388734 22.35628027 10.39143238 10.126525  ]
64 ; 642.0 ; [21.79169015 21.83236366  5.90388734 22.35628027 10.39143238 10.126525  ]
65 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
66 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
67 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
68 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
69 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
70 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
71 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
72 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
73 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
74 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
75 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
76 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
77 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
78 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
79 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
80 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
81 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
82 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
83 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
84 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
85 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
86 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
87 ; 666.0 ; [24.46422137 21.82318083  8.44890474 24.03897334 10.90989713  7.95531362]
88 ; 672.0 ; [21.57996292 20.76634109  7.09674766 21.21987028 11.39772075  7.38082485]
89 ; 672.0 ; [21.57996292 20.76634109  7.09674766 21.21987028 11.39772075  7.38082485]
90 ; 672.0 ; [21.57996292 20.76634109  7.09674766 21.21987028 11.39772075  7.38082485]
91 ; 672.0 ; [21.57996292 20.76634109  7.09674766 21.21987028 11.39772075  7.38082485]
92 ; 672.0 ; [21.57996292 20.76634109  7.09674766 21.21987028 11.39772075  7.38082485]
93 ; 672.0 ; [21.57996292 20.76634109  7.09674766 21.21987028 11.39772075  7.38082485]
94 ; 672.0 ; [21.57996292 20.76634109  7.09674766 21.21987028 11.39772075  7.38082485]
95 ; 672.0 ; [21.57996292 20.76634109  7.09674766 21.21987028 11.39772075  7.38082485]
96 ; 672.0 ; [21.57996292 20.76634109  7.09674766 21.21987028 11.39772075  7.38082485]
97 ; 672.0 ; [21.57996292 20.76634109  7.09674766 21.21987028 11.39772075  7.38082485]
98 ; 672.0 ; [21.57996292 20.76634109  7.09674766 21.21987028 11.39772075  7.38082485]
99 ; 672.0 ; [21.57996292 20.76634109  7.09674766 21.21987028 11.39772075  7.38082485]
100 ; 672.0 ; [21.57996292 20.76634109  7.09674766 21.21987028 11.39772075  7.38082485]
