# num_annealing 30
57 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
58 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
59 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
60 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
61 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
62 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
63 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
64 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
65 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
66 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
67 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
68 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
69 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
70 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
71 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
72 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
73 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
74 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
75 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
76 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
77 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
78 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
79 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
80 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
81 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
82 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
83 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
84 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
85 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
86 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
87 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
88 ; 620.0 ; [25.49407586 23.9961549  10.30337974 24.59644606 10.3878532   8.7250121 ]
